Order,Family,Species,Seeds,Invertebrate,Fungi,Vertebrate,Flowers.Gum,Roots.Tubers,Green.Plants,Fruit,Main_food,Body_mass_g
PRIMATES,Pitheciidae,Callicebus personatus,0,20,0,0,0,0,30,50,Generalist,1349.99
PRIMATES,Pitheciidae,Callicebus donacophilus,0,20,0,0,0,0,30,50,Generalist,795.01
PRIMATES,Pitheciidae,Callicebus discolor,0,20,0,0,0,0,30,50,Generalist,1005
PRIMATES,Pitheciidae,Callicebus melanochir,0,20,0,0,0,0,30,50,Generalist,1370
PRIMATES,Pitheciidae,Callicebus modestus,0,20,0,0,0,0,30,50,Generalist,992.41
PRIMATES,Pitheciidae,Callicebus medemi,0,20,0,0,0,0,30,50,Generalist,1205
PRIMATES,Pitheciidae,Cacajao calvus,0,10,0,10,0,0,10,70,Frugivore,5796.02
PRIMATES,Pitheciidae,Callicebus torquatus,0,20,0,0,0,0,30,50,Generalist,1050
PRIMATES,Pitheciidae,Callicebus lucifer,0,20,0,0,0,0,30,50,Generalist,1500
RODENTIA,Platacanthomyidae,Platacanthomys lasiurus,30,0,0,0,0,0,30,40,Generalist,75
DIPROTODONTIA,Potoroidae,Bettongia gaimardi,30,0,0,0,0,0,70,0,Herbivore,1660
DIPROTODONTIA,Potoroidae,Caloprymnus campestris,0,30,0,0,0,0,70,0,Herbivore,900
DIPROTODONTIA,Potoroidae,Bettongia lesueur,30,0,0,0,0,0,70,0,Herbivore,1500
DIPROTODONTIA,Potoroidae,Bettongia penicillata,30,0,0,0,0,0,70,0,Herbivore,1300
DIPROTODONTIA,Potoroidae,Bettongia tropica,10,10,0,0,0,0,80,0,Herbivore,1256.58
DIPROTODONTIA,Potoroidae,Aepyprymnus rufescens,0,0,0,0,0,0,100,0,Herbivore,3250
DIPROTODONTIA,Potoroidae,Potorous platyops,0,20,0,0,0,0,80,0,Herbivore,500
DIPROTODONTIA,Potoroidae,Potorous gilbertii,0,20,0,0,0,0,80,0,Herbivore,1569.46
DIPROTODONTIA,Potoroidae,Potorous longipes,0,20,0,0,0,0,80,0,Herbivore,1900
DIPROTODONTIA,Potoroidae,Potorous tridactylus,0,20,0,0,0,0,80,0,Herbivore,1100
HYRACOIDEA,Procaviidae,Heterohyrax brucei,0,0,0,0,0,0,100,0,Herbivore,2625
HYRACOIDEA,Procaviidae,Procavia capensis,0,0,0,0,0,0,100,0,Herbivore,3029.98
HYRACOIDEA,Procaviidae,Dendrohyrax dorsalis,0,0,0,0,0,0,70,30,Herbivore,3175
HYRACOIDEA,Procaviidae,Dendrohyrax arboreus,0,0,0,0,0,0,70,30,Herbivore,2949.99
CARNIVORA,Procyonidae,Bassaricyon alleni,0,20,0,10,0,0,0,70,Frugivore,1235.01
CARNIVORA,Procyonidae,Bassaricyon gabbii,0,20,0,10,0,0,0,70,Frugivore,1250
CARNIVORA,Procyonidae,Bassaricyon lasius,0,20,0,10,0,0,0,70,Frugivore,1200
CARNIVORA,Procyonidae,Bassaricyon pauli,0,20,0,10,0,0,0,70,Frugivore,1200
CARNIVORA,Procyonidae,Bassaricyon beddardi,0,20,0,10,0,0,0,70,Frugivore,1235.01
CARNIVORA,Procyonidae,Bassariscus sumichrasti,0,20,0,10,0,0,0,70,Frugivore,899.99
CARNIVORA,Procyonidae,Nasua nasua,0,10,0,20,0,0,0,70,Frugivore,3793.85
CARNIVORA,Procyonidae,Nasua narica,0,10,0,20,0,0,0,70,Frugivore,4030.05
CARNIVORA,Procyonidae,Bassariscus astutus,0,20,0,10,0,0,0,70,Frugivore,1129.51
CARNIVORA,Procyonidae,Potos flavus,0,10,0,10,0,0,0,80,Frugivore,3000
CARNIVORA,Procyonidae,Procyon cancrivorus,10,50,0,30,0,0,0,10,Generalist,6949.92
CARNIVORA,Procyonidae,Procyon lotor,20,40,0,20,0,0,0,20,Generalist,5524.97
CARNIVORA,Procyonidae,Procyon pygmaeus,20,40,0,20,0,0,0,20,Generalist,2500
CARNIVORA,Procyonidae,Nasuella olivacea,0,10,0,20,0,0,0,70,Frugivore,1339.99
DIPROTODONTIA,Pseudocheiridae,Pseudochirulus mayeri,0,0,0,0,0,0,80,20,Herbivore,151.75
DIPROTODONTIA,Pseudocheiridae,Pseudochirulus herbertensis,0,0,0,0,0,0,80,20,Herbivore,1098.34
DIPROTODONTIA,Pseudocheiridae,Pseudochirulus schlegeli,0,0,0,0,0,0,80,20,Herbivore,255.44
DIPROTODONTIA,Pseudocheiridae,Pseudochirops albertisii,0,0,0,0,0,0,90,10,Herbivore,784.85
DIPROTODONTIA,Pseudocheiridae,Hemibelideus lemuroides,0,0,0,0,0,0,100,0,Herbivore,952.5
DIPROTODONTIA,Pseudocheiridae,Petauroides volans,0,0,0,0,0,0,100,0,Herbivore,1300
DIPROTODONTIA,Pseudocheiridae,Petropseudes dahli,0,0,0,0,0,0,70,30,Herbivore,1640
DIPROTODONTIA,Pseudocheiridae,Pseudocheirus peregrinus,0,0,0,0,10,0,70,20,Herbivore,900
DIPROTODONTIA,Pseudocheiridae,Pseudochirulus caroli,0,0,0,0,0,0,80,20,Herbivore,456.02
DIPROTODONTIA,Pseudocheiridae,Pseudochirops archeri,0,0,0,0,0,0,90,10,Herbivore,1091.5
DIPROTODONTIA,Pseudocheiridae,Pseudochirulus forbesi,0,0,0,0,0,0,80,20,Herbivore,639.16
DIPROTODONTIA,Pseudocheiridae,Pseudochirulus canescens,0,0,0,0,0,0,80,20,Herbivore,300
DIPROTODONTIA,Pseudocheiridae,Pseudochirops corinnae,0,0,0,0,0,0,90,10,Herbivore,1123
DIPROTODONTIA,Pseudocheiridae,Pseudochirops cupreus,0,0,0,0,0,0,90,10,Herbivore,1724.5
SCANDENTIA,Ptilocercidae,Ptilocercus lowii,0,40,0,30,0,0,0,30,Generalist,41.88
PERISSODACTYLA,Rhinocerotidae,Dicerorhinus sumatrensis,0,0,0,0,0,0,50,50,Generalist,1266667
PERISSODACTYLA,Rhinocerotidae,Diceros bicornis,0,0,0,0,0,0,100,0,Herbivore,1180510.9
PERISSODACTYLA,Rhinocerotidae,Rhinoceros sondaicus,0,0,0,0,0,0,70,30,Herbivore,1750000
PERISSODACTYLA,Rhinocerotidae,Ceratotherium simum,0,0,0,0,0,0,100,0,Herbivore,2949986.31
PERISSODACTYLA,Rhinocerotidae,Rhinoceros unicornis,0,0,0,0,0,0,80,20,Herbivore,1602333
RODENTIA,Sciuridae,Ratufa affinis,30,10,0,10,0,0,20,30,Generalist,1156.25
RODENTIA,Sciuridae,Ratufa bicolor,30,10,0,10,0,0,20,30,Generalist,2050
RODENTIA,Sciuridae,Ratufa indica,30,10,0,10,0,0,20,30,Generalist,1060
RODENTIA,Sciuridae,Ratufa macroura,30,10,0,10,0,0,20,30,Generalist,1327.08
RODENTIA,Sciuridae,Sciurillus pusillus,20,0,0,0,20,0,30,30,Generalist,39
RODENTIA,Sciuridae,Microsciurus alfari,50,0,0,0,0,0,0,50,Generalist,87.5
RODENTIA,Sciuridae,Microsciurus santanderensis,50,0,0,0,0,0,0,50,Generalist,99.8
RODENTIA,Sciuridae,Microsciurus mimulus,50,0,0,0,0,0,0,50,Generalist,120
RODENTIA,Sciuridae,Syntheosciurus brochus,0,0,0,0,30,0,70,0,Herbivore,132.84
RODENTIA,Sciuridae,Tamiasciurus hudsonicus,20,0,0,30,10,0,20,20,Generalist,201.17
RODENTIA,Sciuridae,Tamiasciurus douglasii,20,0,0,30,10,0,20,20,Generalist,225
RODENTIA,Sciuridae,Aeromys thomasi,30,10,0,0,0,0,30,30,Generalist,1435
RODENTIA,Sciuridae,Aeromys tephromelas,30,10,0,0,0,0,30,30,Generalist,1075
RODENTIA,Sciuridae,Biswamoyopterus biswasi,40,0,0,0,20,0,10,30,Generalist,1613.3
RODENTIA,Sciuridae,Eoglaucomys fimbriatus,20,20,0,20,0,0,40,0,Generalist,510
RODENTIA,Sciuridae,Eupetaurus cinereus,0,0,0,0,0,0,100,0,Herbivore,2500
RODENTIA,Sciuridae,Glaucomys volans,40,0,0,0,0,0,30,30,Generalist,63.87
RODENTIA,Sciuridae,Glaucomys sabrinus,40,0,0,0,0,0,30,30,Generalist,166
RODENTIA,Sciuridae,Hylopetes spadiceus,20,20,0,20,0,0,40,0,Generalist,84.25
RODENTIA,Sciuridae,Hylopetes sipora,20,20,0,20,0,0,40,0,Generalist,89.2
RODENTIA,Sciuridae,Hylopetes phayrei,20,20,0,20,0,0,40,0,Generalist,227
RODENTIA,Sciuridae,Hylopetes nigripes,20,20,0,20,0,0,40,0,Generalist,534
RODENTIA,Sciuridae,Hylopetes lepidus,20,20,0,20,0,0,40,0,Generalist,50
RODENTIA,Sciuridae,Hylopetes alboniger,20,20,0,20,0,0,40,0,Generalist,255.38
RODENTIA,Sciuridae,Iomys horsfieldii,20,20,0,20,0,0,40,0,Generalist,155.5
RODENTIA,Sciuridae,Petaurillus hosei,20,20,0,20,0,0,40,0,Generalist,21.1
RODENTIA,Sciuridae,Petaurillus kinlochii,20,20,0,20,0,0,40,0,Generalist,40
RODENTIA,Sciuridae,Petaurillus emiliae,20,20,0,20,0,0,40,0,Generalist,13.5
RODENTIA,Sciuridae,Petaurista leucogenys,30,10,0,0,0,0,30,30,Generalist,1150
RODENTIA,Sciuridae,Petaurista alborufus,30,10,0,0,0,0,30,30,Generalist,4290
RODENTIA,Sciuridae,Petaurista elegans,30,10,0,0,0,0,30,30,Generalist,997
RODENTIA,Sciuridae,Petaurista magnificus,30,10,0,0,0,0,30,30,Generalist,1475.5
RODENTIA,Sciuridae,Petaurista petaurista,30,10,0,0,0,0,30,30,Generalist,1660.13
RODENTIA,Sciuridae,Petaurista philippensis,30,10,0,0,0,0,30,30,Generalist,1676
RODENTIA,Sciuridae,Petaurista xanthotis,30,10,0,0,0,0,30,30,Generalist,1900
RODENTIA,Sciuridae,Petaurista nobilis,30,10,0,0,0,0,30,30,Generalist,2710
RODENTIA,Sciuridae,Petinomys crinitus,30,0,0,0,0,0,40,30,Generalist,113
RODENTIA,Sciuridae,Petinomys vordermanni,30,0,0,0,0,0,40,30,Generalist,40.39
RODENTIA,Sciuridae,Petinomys setosus,30,0,0,0,0,0,40,30,Generalist,38.44
RODENTIA,Sciuridae,Petinomys sagitta,30,0,0,0,0,0,40,30,Generalist,50
RODENTIA,Sciuridae,Petinomys lugens,30,0,0,0,0,0,40,30,Generalist,433
RODENTIA,Sciuridae,Petinomys hageni,30,0,0,0,0,0,40,30,Generalist,388
RODENTIA,Sciuridae,Petinomys fuscocapillus,30,0,0,0,0,0,40,30,Generalist,794.5
RODENTIA,Sciuridae,Petinomys genibarbis,30,0,0,0,0,0,40,30,Generalist,110
RODENTIA,Sciuridae,Pteromys volans,30,10,0,0,0,0,30,30,Generalist,143.75
RODENTIA,Sciuridae,Pteromyscus pulverulentus,20,0,0,0,0,0,50,30,Generalist,334.25
RODENTIA,Sciuridae,Trogopterus xanthipes,40,0,0,0,0,0,30,30,Generalist,744.94
RODENTIA,Sciuridae,Callosciurus caniceps,20,20,0,10,0,0,30,20,Generalist,257
RODENTIA,Sciuridae,Callosciurus baluensis,20,20,0,10,0,0,30,20,Generalist,356
RODENTIA,Sciuridae,Callosciurus erythraeus,20,20,0,10,0,0,30,20,Generalist,280
RODENTIA,Sciuridae,Callosciurus phayrei,20,20,0,10,0,0,30,20,Generalist,269
RODENTIA,Sciuridae,Callosciurus prevostii,20,20,0,10,0,0,30,20,Generalist,361.46
RODENTIA,Sciuridae,Callosciurus pygerythrus,20,20,0,10,0,0,30,20,Generalist,252
RODENTIA,Sciuridae,Callosciurus notatus,20,20,0,10,0,0,30,20,Generalist,197.5
RODENTIA,Sciuridae,Callosciurus orestes,20,20,0,10,0,0,30,20,Generalist,278
RODENTIA,Sciuridae,Callosciurus nigrovittatus,20,20,0,10,0,0,30,20,Generalist,202
RODENTIA,Sciuridae,Callosciurus adamsi,20,20,0,10,0,0,30,20,Generalist,134.5
RODENTIA,Sciuridae,Callosciurus melanogaster,20,20,0,10,0,0,30,20,Generalist,278
RODENTIA,Sciuridae,Callosciurus inornatus,20,20,0,10,0,0,30,20,Generalist,325
RODENTIA,Sciuridae,Callosciurus finlaysonii,20,20,0,10,0,0,30,20,Generalist,278
RODENTIA,Sciuridae,Sundasciurus hippurus,0,10,0,0,0,0,30,60,Frugivore,406.25
RODENTIA,Sciuridae,Sundasciurus moellendorffi,0,10,0,0,0,0,30,60,Frugivore,252
RODENTIA,Sciuridae,Sundasciurus rabori,0,10,0,0,0,0,30,60,Frugivore,163
RODENTIA,Sciuridae,Sundasciurus philippinensis,0,10,0,0,0,0,30,60,Frugivore,244
RODENTIA,Sciuridae,Sundasciurus steerii,0,10,0,0,0,0,30,60,Frugivore,252
RODENTIA,Sciuridae,Sundasciurus samarensis,0,10,0,0,0,0,30,60,Frugivore,225
RODENTIA,Sciuridae,Sundasciurus jentinki,0,10,0,0,0,0,30,60,Frugivore,76
RODENTIA,Sciuridae,Sundasciurus brookei,0,10,0,0,0,0,30,60,Frugivore,115.5
RODENTIA,Sciuridae,Sundasciurus tenuis,0,10,0,0,0,0,30,60,Frugivore,73.75
RODENTIA,Sciuridae,Sundasciurus lowii,0,10,0,0,0,0,30,60,Frugivore,87.5
RODENTIA,Sciuridae,Dremomys rufigenis,30,20,0,0,0,0,20,30,Generalist,200
RODENTIA,Sciuridae,Dremomys pernyi,30,20,0,0,0,0,20,30,Generalist,198.63
RODENTIA,Sciuridae,Dremomys lokriah,30,20,0,0,0,0,20,30,Generalist,227
RODENTIA,Sciuridae,Dremomys everetti,30,20,0,0,0,0,20,30,Generalist,147.5
RODENTIA,Sciuridae,Exilisciurus whiteheadi,0,20,0,0,0,0,80,0,Herbivore,20
RODENTIA,Sciuridae,Exilisciurus exilis,0,20,0,0,0,0,80,0,Herbivore,19
RODENTIA,Sciuridae,Exilisciurus concinnus,0,20,0,0,0,0,80,0,Herbivore,30.85
RODENTIA,Sciuridae,Funambulus sublineatus,20,20,0,0,0,0,60,0,Herbivore,70.94
RODENTIA,Sciuridae,Funambulus palmarum,20,20,0,0,0,0,60,0,Herbivore,136.4
RODENTIA,Sciuridae,Funambulus tristriatus,20,20,0,0,0,0,60,0,Herbivore,139
RODENTIA,Sciuridae,Funambulus pennantii,20,20,0,0,0,0,60,0,Herbivore,200
RODENTIA,Sciuridae,Lariscus insignis,50,0,0,0,0,0,0,50,Generalist,200
RODENTIA,Sciuridae,Lariscus obscurus,50,0,0,0,0,0,0,50,Generalist,241.19
RODENTIA,Sciuridae,Lariscus hosei,50,0,0,0,0,0,0,50,Generalist,180
RODENTIA,Sciuridae,Prosciurillus abstrusus,30,0,0,0,0,0,40,30,Generalist,79.2
RODENTIA,Sciuridae,Prosciurillus murinus,30,0,0,0,0,0,40,30,Generalist,72.9
RODENTIA,Sciuridae,Prosciurillus leucomus,30,0,0,0,0,0,40,30,Generalist,128
RODENTIA,Sciuridae,Rhinosciurus laticaudatus,0,80,0,0,0,0,0,20,Insectivore,228.25
RODENTIA,Sciuridae,Tamiops swinhoei,40,20,0,0,0,0,0,40,Generalist,85
RODENTIA,Sciuridae,Tamiops mcclellandii,40,20,0,0,0,0,0,40,Generalist,45.84
RODENTIA,Sciuridae,Tamiops maritimus,40,20,0,0,0,0,0,40,Generalist,70.33
RODENTIA,Sciuridae,Atlantoxerus getulus,50,0,0,0,0,0,0,50,Generalist,251
RODENTIA,Sciuridae,Spermophilopsis leptodactylus,20,20,0,0,0,0,40,20,Generalist,600
RODENTIA,Sciuridae,Xerus rutilus,30,10,0,20,0,0,20,20,Generalist,317.5
RODENTIA,Sciuridae,Xerus erythropus,30,10,0,20,0,0,20,20,Generalist,502.4
RODENTIA,Sciuridae,Xerus inauris,30,10,0,20,0,0,20,20,Generalist,529
RODENTIA,Sciuridae,Xerus princeps,30,10,0,20,0,0,20,20,Generalist,636
RODENTIA,Sciuridae,Epixerus ebii,0,20,0,0,0,0,0,80,Frugivore,592
RODENTIA,Sciuridae,Funisciurus substriatus,50,10,0,0,0,0,0,40,Generalist,186
RODENTIA,Sciuridae,Microsciurus flaviventer,50,0,0,0,0,0,0,50,Generalist,92
RODENTIA,Sciuridae,Rheithrosciurus macrotis,0,0,0,0,0,0,0,100,Frugivore,1225
RODENTIA,Sciuridae,Sciurus carolinensis,50,0,0,0,0,0,30,20,Generalist,506.5
RODENTIA,Sciuridae,Sciurus nayaritensis,50,0,0,0,0,0,30,20,Generalist,697
RODENTIA,Sciuridae,Sciurus niger,50,0,0,0,0,0,30,20,Generalist,761.9
RODENTIA,Sciuridae,Sciurus oculatus,50,0,0,0,0,0,30,20,Generalist,649.99
RODENTIA,Sciuridae,Sciurus variegatoides,50,0,0,0,0,0,30,20,Generalist,485
RODENTIA,Sciuridae,Sciurus vulgaris,50,0,0,0,0,0,30,20,Generalist,333
RODENTIA,Sciuridae,Sciurus colliaei,50,0,0,0,0,0,30,20,Generalist,498
RODENTIA,Sciuridae,Sciurus aureogaster,50,0,0,0,0,0,30,20,Generalist,595
RODENTIA,Sciuridae,Sciurus arizonensis,50,0,0,0,0,0,30,20,Generalist,646.99
RODENTIA,Sciuridae,Sciurus yucatanensis,50,0,0,0,0,0,30,20,Generalist,225
RODENTIA,Sciuridae,Sciurus alleni,50,0,0,0,0,0,30,20,Generalist,434.5
RODENTIA,Sciuridae,Sciurus lis,50,0,0,0,0,0,30,20,Generalist,264.3
RODENTIA,Sciuridae,Sciurus deppei,50,0,0,0,0,0,30,20,Generalist,190
RODENTIA,Sciuridae,Sciurus aberti,50,0,0,0,0,0,30,20,Generalist,623.99
RODENTIA,Sciuridae,Sciurus stramineus,50,0,0,0,0,0,30,20,Generalist,433.3
RODENTIA,Sciuridae,Sciurus richmondi,50,0,0,0,0,0,30,20,Generalist,205
RODENTIA,Sciuridae,Sciurus pucheranii,50,0,0,0,0,0,30,20,Generalist,803.01
RODENTIA,Sciuridae,Sciurus sanborni,50,0,0,0,0,0,30,20,Generalist,136
RODENTIA,Sciuridae,Sciurus gilvigularis,50,0,0,0,0,0,30,20,Generalist,803.01
RODENTIA,Sciuridae,Sciurus granatensis,50,0,0,0,0,0,30,20,Generalist,250
RODENTIA,Sciuridae,Sciurus ignitus,50,0,0,0,0,0,30,20,Generalist,190
RODENTIA,Sciuridae,Sciurus aestuans,50,0,0,0,0,0,30,20,Generalist,185
RODENTIA,Sciuridae,Sciurus anomalus,50,0,0,0,0,0,30,20,Generalist,256
RODENTIA,Sciuridae,Sciurus flammifer,50,0,0,0,0,0,30,20,Generalist,4292.99
RODENTIA,Sciuridae,Sciurus pyrrhinus,50,0,0,0,0,0,30,20,Generalist,482
RODENTIA,Sciuridae,Sciurus griseus,50,0,0,0,0,0,30,20,Generalist,731
RODENTIA,Sciuridae,Sciurus spadiceus,50,0,0,0,0,0,30,20,Generalist,403.33
RODENTIA,Sciuridae,Sciurus igniventris,50,0,0,0,0,0,30,20,Generalist,700
RODENTIA,Sciuridae,Spermophilus beldingi,40,20,0,0,0,0,40,0,Generalist,280.5
RODENTIA,Sciuridae,Spermophilus dauricus,40,20,0,0,0,0,40,0,Generalist,161.3
RODENTIA,Sciuridae,Spermophilus armatus,40,20,0,0,0,0,40,0,Generalist,313
RODENTIA,Sciuridae,Spermophilus elegans,40,20,0,0,0,0,40,0,Generalist,453.6
RODENTIA,Sciuridae,Spermophilus brunneus,40,20,0,0,0,0,40,0,Generalist,300
RODENTIA,Sciuridae,Spermophilus relictus,40,20,0,0,0,0,40,0,Generalist,600
RODENTIA,Sciuridae,Spermophilus richardsonii,40,20,0,0,0,0,40,0,Generalist,406
RODENTIA,Sciuridae,Spermophilus suslicus,40,20,0,0,0,0,40,0,Generalist,252
RODENTIA,Sciuridae,Spermophilus washingtoni,40,20,0,0,0,0,40,0,Generalist,207.5
RODENTIA,Sciuridae,Spermophilus xanthoprymnus,40,20,0,0,0,0,40,0,Generalist,289.67
RODENTIA,Sciuridae,Spermophilus townsendii,40,20,0,0,0,0,40,0,Generalist,213
RODENTIA,Sciuridae,Spermophilus variegatus,40,20,0,0,0,0,40,0,Generalist,691.64
RODENTIA,Sciuridae,Spermophilus beecheyi,40,20,0,0,0,0,40,0,Generalist,578.5
RODENTIA,Sciuridae,Spermophilus atricapillus,40,20,0,0,0,0,40,0,Generalist,551
RODENTIA,Sciuridae,Spermophilus mexicanus,40,20,0,0,0,0,40,0,Generalist,189.64
RODENTIA,Sciuridae,Spermophilus perotensis,40,20,0,0,0,0,40,0,Generalist,140
RODENTIA,Sciuridae,Spermophilus tridecemlineatus,40,20,0,0,0,0,40,0,Generalist,131.67
RODENTIA,Sciuridae,Spermophilus spilosoma,40,20,0,0,0,0,40,0,Generalist,89
RODENTIA,Sciuridae,Spermophilus tereticaudus,40,20,0,0,0,0,40,0,Generalist,156.5
RODENTIA,Sciuridae,Spermophilus mohavensis,40,20,0,0,0,0,40,0,Generalist,190
RODENTIA,Sciuridae,Spermophilus franklinii,40,20,0,0,0,0,40,0,Generalist,363
RODENTIA,Sciuridae,Spermophilus saturatus,40,20,0,0,0,0,40,0,Generalist,220
RODENTIA,Sciuridae,Spermophilus lateralis,40,20,0,0,0,0,40,0,Generalist,191
RODENTIA,Sciuridae,Spermophilus madrensis,40,20,0,0,0,0,40,0,Generalist,275
RODENTIA,Sciuridae,Spermophilus columbianus,40,20,0,0,0,0,40,0,Generalist,493
RODENTIA,Sciuridae,Spermophilus undulatus,40,20,0,0,0,0,40,0,Generalist,840
RODENTIA,Sciuridae,Spermophilus adocetus,40,20,0,0,0,0,40,0,Generalist,125
RODENTIA,Sciuridae,Spermophilus fulvus,40,20,0,0,0,0,40,0,Generalist,596
RODENTIA,Sciuridae,Spermophilus parryii,40,20,0,0,0,0,40,0,Generalist,759.99
RODENTIA,Sciuridae,Spermophilus annulatus,40,20,0,0,0,0,40,0,Generalist,500
RODENTIA,Sciuridae,Ammospermophilus interpres,20,20,0,10,0,0,30,20,Generalist,110.3
RODENTIA,Sciuridae,Ammospermophilus harrisii,20,20,0,10,0,0,30,20,Generalist,122
RODENTIA,Sciuridae,Ammospermophilus nelsoni,20,20,0,10,0,0,30,20,Generalist,160.4
RODENTIA,Sciuridae,Ammospermophilus leucurus,20,20,0,10,0,0,30,20,Generalist,103.67
RODENTIA,Sciuridae,Cynomys ludovicianus,0,0,0,0,0,0,100,0,Herbivore,1364
RODENTIA,Sciuridae,Cynomys mexicanus,0,0,0,0,0,0,100,0,Herbivore,899.99
RODENTIA,Sciuridae,Cynomys leucurus,0,0,0,0,0,0,100,0,Herbivore,908.49
RODENTIA,Sciuridae,Cynomys gunnisoni,0,0,0,0,0,0,100,0,Herbivore,925
RODENTIA,Sciuridae,Cynomys parvidens,0,0,0,0,0,0,100,0,Herbivore,899.99
RODENTIA,Sciuridae,Marmota monax,30,0,0,0,0,0,40,30,Generalist,3801.72
RODENTIA,Sciuridae,Marmota himalayana,30,0,0,0,0,0,40,30,Generalist,5000
RODENTIA,Sciuridae,Marmota marmota,30,0,0,0,0,0,40,30,Generalist,2010
RODENTIA,Sciuridae,Marmota camtschatica,30,0,0,0,0,0,40,30,Generalist,3500
RODENTIA,Sciuridae,Marmota sibirica,30,0,0,0,0,0,40,30,Generalist,8000
RODENTIA,Sciuridae,Marmota caudata,30,0,0,0,0,0,40,30,Generalist,4350
RODENTIA,Sciuridae,Marmota broweri,30,0,0,0,0,0,40,30,Generalist,3405
RODENTIA,Sciuridae,Marmota bobak,30,0,0,0,0,0,40,30,Generalist,5500
RODENTIA,Sciuridae,Marmota baibacina,30,0,0,0,0,0,40,30,Generalist,7500
RODENTIA,Sciuridae,Marmota menzbieri,30,0,0,0,0,0,40,30,Generalist,3250
RODENTIA,Sciuridae,Marmota olympus,30,0,0,0,0,0,40,30,Generalist,6299.99
RODENTIA,Sciuridae,Marmota vancouverensis,30,0,0,0,0,0,40,30,Generalist,6299.99
RODENTIA,Sciuridae,Marmota flaviventris,30,0,0,0,0,0,40,30,Generalist,3349.96
RODENTIA,Sciuridae,Marmota caligata,30,0,0,0,0,0,40,30,Generalist,7230.03
RODENTIA,Sciuridae,Tamias striatus,30,20,0,0,0,0,30,20,Generalist,111.91
RODENTIA,Sciuridae,Tamias sibiricus,60,10,0,0,0,0,20,10,Granivore,85
RODENTIA,Sciuridae,Tamias quadrimaculatus,50,0,0,0,0,0,0,50,Generalist,85.25
RODENTIA,Sciuridae,Tamias quadrivittatus,50,0,0,0,0,0,0,50,Generalist,62.2
RODENTIA,Sciuridae,Tamias ruficaudus,50,0,0,0,0,0,0,50,Generalist,68
RODENTIA,Sciuridae,Tamias rufus,50,0,0,0,0,0,0,50,Generalist,53.6
RODENTIA,Sciuridae,Tamias senex,50,0,0,0,0,0,0,50,Generalist,89.35
RODENTIA,Sciuridae,Tamias sonomae,50,0,0,0,0,0,0,50,Generalist,75
RODENTIA,Sciuridae,Tamias umbrinus,50,0,0,0,0,0,0,50,Generalist,63
RODENTIA,Sciuridae,Tamias siskiyou,50,0,0,0,0,0,0,50,Generalist,75
RODENTIA,Sciuridae,Tamias panamintinus,50,0,0,0,0,0,0,50,Generalist,52.3
RODENTIA,Sciuridae,Tamias townsendii,50,0,0,0,0,0,0,50,Generalist,74.78
RODENTIA,Sciuridae,Tamias cinereicollis,50,0,0,0,0,0,0,50,Generalist,61.7
RODENTIA,Sciuridae,Tamias amoenus,50,0,0,0,0,0,0,50,Generalist,50.5
RODENTIA,Sciuridae,Tamias bulleri,50,0,0,0,0,0,0,50,Generalist,100
RODENTIA,Sciuridae,Tamias palmeri,50,0,0,0,0,0,0,50,Generalist,69.4
RODENTIA,Sciuridae,Tamias speciosus,50,0,0,0,0,0,0,50,Generalist,62
RODENTIA,Sciuridae,Tamias alpinus,50,0,0,0,0,0,0,50,Generalist,36.55
RODENTIA,Sciuridae,Tamias dorsalis,50,0,0,0,0,0,0,50,Generalist,71.1
RODENTIA,Sciuridae,Tamias durangae,50,0,0,0,0,0,0,50,Generalist,85
RODENTIA,Sciuridae,Tamias merriami,50,0,0,0,0,0,0,50,Generalist,74.8
RODENTIA,Sciuridae,Tamias minimus,50,0,0,0,0,0,0,50,Generalist,135.27
RODENTIA,Sciuridae,Tamias obscurus,50,0,0,0,0,0,0,50,Generalist,73
RODENTIA,Sciuridae,Tamias ochrogenys,50,0,0,0,0,0,0,50,Generalist,91.7
RODENTIA,Sciuridae,Tamias canipes,50,0,0,0,0,0,0,50,Generalist,70.4
RODENTIA,Sciuridae,Spermophilus pygmaeus,40,20,0,0,0,0,40,0,Generalist,136
RODENTIA,Sciuridae,Spermophilus mollis,40,20,0,0,0,0,40,0,Generalist,165.4
RODENTIA,Sciuridae,Spermophilus citellus,40,20,0,0,0,0,40,0,Generalist,290
RODENTIA,Sciuridae,Funisciurus carruthersi,50,10,0,0,0,0,0,40,Generalist,286
RODENTIA,Sciuridae,Funisciurus congicus,50,10,0,0,0,0,0,40,Generalist,112
RODENTIA,Sciuridae,Funisciurus anerythrus,50,10,0,0,0,0,0,40,Generalist,218
RODENTIA,Sciuridae,Funisciurus isabella,50,10,0,0,0,0,0,40,Generalist,109
RODENTIA,Sciuridae,Funisciurus bayonii,50,10,0,0,0,0,0,40,Generalist,135
RODENTIA,Sciuridae,Heliosciurus undulatus,30,20,0,20,0,0,0,30,Generalist,347.33
RODENTIA,Sciuridae,Heliosciurus ruwenzorii,30,20,0,20,0,0,0,30,Generalist,291
RODENTIA,Sciuridae,Heliosciurus mutabilis,30,20,0,20,0,0,0,30,Generalist,390
RODENTIA,Sciuridae,Heliosciurus gambianus,30,20,0,20,0,0,0,30,Generalist,295
RODENTIA,Sciuridae,Heliosciurus punctatus,30,20,0,20,0,0,0,30,Generalist,174
